Linux 2.6.32-279.22.1.el6.x86_64 (Delta3.fbu.lab.emc.com) 	05/02/2013 	_x86_64_	(32 CPU)

01:53:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:56:31 PM   23    4.41    0.00    5.42   28.47    0.00    0.00    0.00    0.00   61.69
01:56:31 PM   24    9.31    0.00   10.69   32.07    0.00    0.00    0.00    0.00   47.93
01:56:31 PM   25    6.90    0.00    9.31   32.76    0.00    0.00    0.00    0.00   51.03
01:56:31 PM   26    7.88    0.00   10.62   29.45    0.00    0.00    0.00    0.00   52.05
01:56:31 PM   27    5.78    0.00    7.82   30.95    0.00    0.00    0.00    0.00   55.44
01:56:31 PM   28    5.14    0.00    5.48   28.77    0.00    0.00    0.00    0.00   60.62
01:56:31 PM   29    5.80    0.00    5.12   28.67    0.00    0.00    0.00    0.00   60.41
01:56:31 PM   30    4.71    0.00    6.40   27.95    0.00    0.00    0.00    0.00   60.94
01:56:31 PM   31    4.05    0.00    3.72   25.00    0.00    0.00    0.00    0.00   67.23

01:56:31 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:56:34 PM  all    7.53    0.00    7.69   33.50    0.00    0.21    0.00    0.00   51.06
01:56:34 PM    0   27.57    0.00   23.46   41.15    0.00    0.00    0.00    0.00    7.82
01:56:34 PM    1    8.25    0.00   16.17   53.14    0.00    1.98    0.00    0.00   20.46
01:56:34 PM    2    9.36    0.00   11.71   45.48    0.00    1.00    0.00    0.00   32.44
01:56:34 PM    3   11.97    0.00    8.09   41.42    0.00    0.97    0.00    0.00   37.54
01:56:34 PM    4   10.26    0.00    6.09   37.82    0.00    0.64    0.00    0.00   45.19
01:56:34 PM    5    6.54    0.00    5.23   34.97    0.00    0.33    0.00    0.00   52.94
01:56:34 PM    6    5.98    0.00    3.32   30.23    0.00    0.33    0.00    0.00   60.13
01:56:34 PM    7    3.70    0.00    3.03   27.61    0.00    0.00    0.00    0.00   65.66
01:56:34 PM    8   16.78    0.00   17.79   44.30    0.00    0.34    0.00    0.00   20.81
01:56:34 PM    9   16.67    0.00   14.63   45.24    0.00    0.34    0.00    0.00   23.13
01:56:34 PM   10   11.56    0.00   12.59   43.88    0.00    0.00    0.00    0.00   31.97
01:56:34 PM   11   11.00    0.00   11.68   40.55    0.00    0.00    0.00    0.00   36.77
01:56:34 PM   12    9.46    0.00    8.11   37.84    0.00    0.34    0.00    0.00   44.26
01:56:34 PM   13    8.16    0.00    6.80   36.73    0.00    0.00    0.00    0.00   48.30
01:56:34 PM   14    6.12    0.00    6.80   31.97    0.00    0.00    0.00    0.00   55.10
01:56:34 PM   15    4.05    0.00    5.07   28.38    0.00    0.00    0.00    0.00   62.50
01:56:34 PM   16    9.34    0.00    8.65   44.29    0.00    0.00    0.00    0.00   37.72
01:56:34 PM   17    6.90    0.00    6.21   40.69    0.00    0.00    0.00    0.00   46.21
01:56:34 PM   18    5.48    0.00    5.82   31.16    0.00    0.00    0.00    0.00   57.53
01:56:34 PM   19    4.12    0.00    9.62   27.84    0.00    0.00    0.00    0.00   58.42
01:56:34 PM   20    3.06    0.00    2.72   27.89    0.00    0.00    0.00    0.00   66.33
01:56:34 PM   21    2.05    0.00    2.05   23.89    0.00    0.00    0.00    0.00   72.01
01:56:34 PM   22    2.36    0.00    2.70   21.62    0.00    0.00    0.00    0.00   73.31
01:56:34 PM   23    1.69    0.00    2.03   21.02    0.00    0.00    0.00    0.00   75.25
01:56:34 PM   24    9.06    0.00   11.15   28.22    0.00    0.00    0.00    0.00   51.57
01:56:34 PM   25    8.25    0.00    9.28   30.24    0.00    0.00    0.00    0.00   52.23
01:56:34 PM   26    6.19    0.00    8.59   29.90    0.00    0.00    0.00    0.00   55.33
01:56:34 PM   27    5.15    0.00    7.90   29.90    0.00    0.00    0.00    0.00   57.04
01:56:34 PM   28    4.42    0.00    3.74   25.85    0.00    0.00    0.00    0.00   65.99
01:56:34 PM   29    4.08    0.00    4.76   22.11    0.00    0.00    0.00    0.00   69.05
01:56:34 PM   30    3.40    0.00    2.38   25.51    0.00    0.00    0.00    0.00   68.71
01:56:34 PM   31    2.03    0.00    2.36   20.27    0.00    0.00    0.00    0.00   75.34

01:56:34 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:56:37 PM  all    8.71    0.00    8.92   39.39    0.00    0.19    0.00    0.00   42.79
01:56:37 PM    0   27.39    0.00   26.56   39.00    0.00    0.00    0.00    0.00    7.05
01:56:37 PM    1    9.51    0.00   20.66   50.16    0.00    1.31    0.00    0.00   18.36
01:56:37 PM    2    9.51    0.00   16.07   48.52    0.00    1.31    0.00    0.00   24.59
01:56:37 PM    3   13.50    0.00    9.00   46.62    0.00    0.96    0.00    0.00   29.90
01:56:37 PM    4   11.73    0.00    8.14   42.35    0.00    0.33    0.00    0.00   37.46
01:56:37 PM    5    9.27    0.00    6.29   43.05    0.00    0.33    0.00    0.00   41.06
01:56:37 PM    6    7.59    0.00    6.60   37.95    0.00    0.33    0.00    0.00   47.52
01:56:37 PM    7    6.58    0.00    5.26   35.20    0.00    0.33    0.00    0.00   52.63
01:56:37 PM    8   18.64    0.00   20.34   44.41    0.00    0.00    0.00    0.00   16.61
01:56:37 PM    9   17.35    0.00   16.33   44.56    0.00    0.00    0.00    0.00   21.77
01:56:37 PM   10   13.45    0.00   13.79   46.55    0.00    0.34    0.00    0.00   25.86
01:56:37 PM   11   13.18    0.00   11.49   45.95    0.00    0.00    0.00    0.00   29.39
01:56:37 PM   12    9.66    0.00    8.97   44.48    0.00    0.00    0.00    0.00   36.90
01:56:37 PM   13    8.19    0.00    7.51   44.71    0.00    0.00    0.00    0.00   39.59
01:56:37 PM   14    7.88    0.00    7.53   39.38    0.00    0.00    0.00    0.00   45.21
01:56:37 PM   15    5.50    0.00    4.81   35.74    0.00    0.00    0.00    0.00   53.95
01:56:37 PM   16    9.34    0.00   10.38   49.13    0.00    0.00    0.00    0.00   31.14
01:56:37 PM   17    8.25    0.00    6.87   48.11    0.00    0.00    0.00    0.00   36.77
01:56:37 PM   18    6.55    0.00    8.62   40.34    0.00    0.00    0.00    0.00   44.48
01:56:37 PM   19    5.80    0.00    4.44   36.52    0.00    0.00    0.00    0.00   53.24
01:56:37 PM   20    4.45    0.00    3.08   34.59    0.00    0.00    0.00    0.00   57.88
01:56:37 PM   21    3.39    0.00    3.05   34.24    0.00    0.00    0.00    0.00   59.32
01:56:37 PM   22    3.08    0.00    1.71   32.19    0.00    0.00    0.00    0.00   63.01
01:56:37 PM   23    2.71    0.00    1.69   26.78    0.00    0.00    0.00    0.00   68.81
01:56:37 PM   24   11.81    0.00   12.85   35.76    0.00    0.00    0.00    0.00   39.58
01:56:37 PM   25    7.56    0.00   12.71   35.74    0.00    0.00    0.00    0.00   43.99
01:56:37 PM   26    6.94    0.00    8.33   37.15    0.00    0.00    0.00    0.00   47.57
01:56:37 PM   27    6.23    0.00    6.92   35.29    0.00    0.00    0.00    0.00   51.56
01:56:37 PM   28    5.50    0.00    6.87   31.27    0.00    0.00    0.00    0.00   56.36
01:56:37 PM   29    5.12    0.00    4.10   33.11    0.00    0.00    0.00    0.00   57.68
01:56:37 PM   30    4.08    0.00    3.74   28.23    0.00    0.00    0.00    0.00   63.95
01:56:37 PM   31    3.08    0.00    2.74   32.19    0.00    0.00    0.00    0.00   61.99

01:56:37 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:56:40 PM  all    9.04    0.00    9.34   40.68    0.00    0.22    0.00    0.00   40.72
01:56:40 PM    0   29.10    0.00   27.05   37.70    0.00    0.00    0.00    0.00    6.15
01:56:40 PM    1    9.68    0.00   21.29   49.35    0.00    2.26    0.00    0.00   17.42
01:56:40 PM    2   11.73    0.00   15.64   49.84    0.00    1.63    0.00    0.00   21.17
01:56:40 PM    3   13.92    0.00    9.71   48.54    0.00    0.97    0.00    0.00   26.86
01:56:40 PM    4   11.15    0.00    9.18   44.92    0.00    0.33    0.00    0.00   34.43
01:56:40 PM    5    9.24    0.00    6.93   44.88    0.00    0.33    0.00    0.00   38.61
01:56:40 PM    6    7.31    0.00    6.64   40.53    0.00    0.00    0.00    0.00   45.51
01:56:40 PM    7    6.38    0.00    5.70   37.58    0.00    0.00    0.00    0.00   50.34
01:56:40 PM    8   19.26    0.00   19.26   45.27    0.00    0.34    0.00    0.00   15.88
01:56:40 PM    9   17.75    0.00   17.06   45.39    0.00    0.34    0.00    0.00   19.45
01:56:40 PM   10   14.86    0.00   15.20   46.62    0.00    0.00    0.00    0.00   23.31
01:56:40 PM   11   12.63    0.00   13.31   46.08    0.00    0.34    0.00    0.00   27.65
01:56:40 PM   12    9.31    0.00    9.31   48.28    0.00    0.34    0.00    0.00   32.76
01:56:40 PM   13    8.25    0.00    8.93   46.05    0.00    0.00    0.00    0.00   36.77
01:56:40 PM   14    7.46    0.00    7.12   40.00    0.00    0.34    0.00    0.00   45.08
01:56:40 PM   15    6.53    0.00    6.53   39.18    0.00    0.00    0.00    0.00   47.77
01:56:40 PM   16   10.73    0.00   10.38   49.13    0.00    0.00    0.00    0.00   29.76
01:56:40 PM   17    9.00    0.00    7.61   51.56    0.00    0.00    0.00    0.00   31.83
01:56:40 PM   18    5.50    0.00    5.50   42.96    0.00    0.00    0.00    0.00   46.05
01:56:40 PM   19    4.79    0.00    4.11   39.38    0.00    0.00    0.00    0.00   51.71
01:56:40 PM   20    4.42    0.00    3.74   34.69    0.00    0.00    0.00    0.00   57.14
01:56:40 PM   21    4.41    0.00    4.75   32.88    0.00    0.00    0.00    0.00   57.97
01:56:40 PM   22    2.71    0.00    3.05   30.85    0.00    0.00    0.00    0.00   63.39
01:56:40 PM   23    3.04    0.00    3.04   29.05    0.00    0.00    0.00    0.00   64.86
01:56:40 PM   24   10.27    0.00   13.01   37.33    0.00    0.34    0.00    0.00   39.04
01:56:40 PM   25    8.22    0.00   14.04   38.36    0.00    0.00    0.00    0.00   39.38
01:56:40 PM   26    7.64    0.00   10.07   37.15    0.00    0.00    0.00    0.00   45.14
01:56:40 PM   27    7.53    0.00    7.88   33.90    0.00    0.34    0.00    0.00   50.34
01:56:40 PM   28    5.84    0.00    4.81   35.40    0.00    0.00    0.00    0.00   53.95
01:56:40 PM   29    4.79    0.00    4.11   36.99    0.00    0.00    0.00    0.00   54.11
01:56:40 PM   30    3.74    0.00    2.72   32.65    0.00    0.00    0.00    0.00   60.88
01:56:40 PM   31    4.03    0.00    3.69   28.19    0.00    0.00    0.00    0.00   64.09

01:56:40 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:56:43 PM  all   13.29    0.00    8.58   32.10    0.01    0.11    0.00    0.00   45.91
01:56:43 PM    0   45.85    0.00   33.20   19.76    0.00    0.00    0.00    0.00    1.19
01:56:43 PM    1    9.66    0.00   14.83   32.41    0.00    0.69    0.00    0.00   42.41
01:56:43 PM    2   11.29    0.00   14.84   29.68    0.00    0.97    0.00    0.00   43.23
01:56:43 PM    3   13.84    0.00   11.64   29.25    0.00    0.63    0.00    0.00   44.65
01:56:43 PM    4   12.62    0.00    8.41   28.16    0.00    0.32    0.00    0.00   50.49
01:56:43 PM    5    9.54    0.00    7.89   27.63    0.00    0.33    0.00    0.00   54.61
01:56:43 PM    6    8.36    0.00    6.35   28.76    0.00    0.33    0.00    0.00   56.19
01:56:43 PM    7    9.21    0.00    6.25   27.30    0.00    0.00    0.00    0.00   57.24
01:56:43 PM    8   30.38    0.00   12.03   34.49    0.00    0.00    0.00    0.00   23.10
01:56:43 PM    9   30.94    0.00   10.94   34.69    0.00    0.00    0.00    0.00   23.44
01:56:43 PM   10   22.15    0.00   11.40   39.09    0.00    0.00    0.00    0.00   27.36
01:56:43 PM   11   21.24    0.00   10.13   37.91    0.00    0.00    0.00    0.00   30.72
01:56:43 PM   12   17.33    0.00    9.00   39.00    0.00    0.00    0.00    0.00   34.67
01:56:43 PM   13   16.33    0.00    7.00   39.67    0.00    0.00    0.00    0.00   37.00
01:56:43 PM   14   13.67    0.00    6.33   36.00    0.00    0.00    0.00    0.00   44.00
01:56:43 PM   15   14.85    0.00    5.61   32.01    0.00    0.00    0.00    0.00   47.52
01:56:43 PM   16   19.52    0.00   14.04   54.11    0.00    0.00    0.00    0.00   12.33
01:56:43 PM   17   10.63    0.00    7.64   24.92    0.00    0.00    0.00    0.00   56.81
01:56:43 PM   18    8.42    0.00    5.39   26.94    0.00    0.00    0.00    0.00   59.26
01:56:43 PM   19    7.67    0.00    4.33   26.67    0.00    0.00    0.00    0.00   61.33
01:56:43 PM   20    6.04    0.00    3.69   25.50    0.00    0.00    0.00    0.00   64.77
01:56:43 PM   21    4.76    0.00    3.74   26.53    0.00    0.00    0.00    0.00   64.97
01:56:43 PM   22    3.72    0.00    3.72   22.97    0.00    0.00    0.00    0.00   69.59
01:56:43 PM   23    4.36    0.00    3.36   23.15    0.00    0.00    0.00    0.00   69.13
01:56:43 PM   24   13.04    0.00    9.03   40.13    0.00    0.00    0.00    0.00   37.79
01:56:43 PM   25   13.91    0.00    9.60   37.09    0.00    0.00    0.00    0.00   39.40
01:56:43 PM   26   11.00    0.00    9.00   36.67    0.00    0.00    0.00    0.00   43.33
01:56:43 PM   27   10.74    0.00    6.71   37.58    0.00    0.00    0.00    0.00   44.97
01:56:43 PM   28    7.82    0.00    8.16   34.69    0.00    0.00    0.00    0.00   49.32
01:56:43 PM   29    7.12    0.00    4.75   31.86    0.00    0.00    0.00    0.00   56.27
01:56:43 PM   30    5.12    0.00    5.12   33.45    0.00    0.00    0.00    0.00   56.31
01:56:43 PM   31    6.16    0.00    2.74   26.37    0.00    0.00    0.00    0.00   64.73

01:56:43 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:56:46 PM  all    8.48    0.00    8.50   36.33    0.00    0.12    0.00    0.00   46.57
01:56:46 PM    0   28.87    0.00   24.69   41.42    0.00    0.00    0.00    0.00    5.02
01:56:46 PM    1   10.03    0.00   17.73   51.51    0.00    1.34    0.00    0.00   19.40
01:56:46 PM    2   10.23    0.00   14.19   46.86    0.00    0.99    0.00    0.00   27.72
01:56:46 PM    3   11.71    0.00    8.70   45.15    0.00    0.00    0.00    0.00   34.45
01:56:46 PM    4   10.17    0.00    7.12   40.00    0.00    0.34    0.00    0.00   42.37
01:56:46 PM    5    7.77    0.00    5.41   40.54    0.00    0.00    0.00    0.00   46.28
01:56:46 PM    6    7.02    0.00    4.68   35.12    0.00    0.00    0.00    0.00   53.18
01:56:46 PM    7    6.33    0.00    4.67   31.00    0.00    0.00    0.00    0.00   58.00
01:56:46 PM    8   15.93    0.00   16.61   48.47    0.00    0.00    0.00    0.00   18.98
01:56:46 PM    9   14.29    0.00   15.31   47.28    0.00    0.00    0.00    0.00   23.13
01:56:46 PM   10   13.99    0.00   13.31   48.46    0.00    0.00    0.00    0.00   24.23
01:56:46 PM   11   12.41    0.00    8.97   47.24    0.00    0.00    0.00    0.00   31.38
01:56:46 PM   12    9.18    0.00    8.84   46.26    0.00    0.00    0.00    0.00   35.71
01:56:46 PM   13    7.17    0.00    7.51   43.69    0.00    0.00    0.00    0.00   41.64
01:56:46 PM   14    7.14    0.00    7.82   41.16    0.00    0.00    0.00    0.00   43.88
01:56:46 PM   15    6.35    0.00    5.35   37.12    0.00    0.00    0.00    0.00   51.17
01:56:46 PM   16   10.31    0.00    8.93   50.17    0.00    0.00    0.00    0.00   30.58
01:56:46 PM   17    9.56    0.00    7.51   47.78    0.00    0.00    0.00    0.00   35.15
01:56:46 PM   18    6.80    0.00    7.48   35.37    0.00    0.00    0.00    0.00   50.34
01:56:46 PM   19    5.42    0.00    6.78   29.49    0.00    0.00    0.00    0.00   58.31
01:56:46 PM   20    5.03    0.00    5.03   24.83    0.00    0.00    0.00    0.00   65.10
01:56:46 PM   21    4.38    0.00    5.05   19.53    0.00    0.00    0.00    0.00   71.04
01:56:46 PM   22    3.37    0.00    2.36   22.22    0.00    0.00    0.00    0.00   72.05
01:56:46 PM   23    2.68    0.00    3.01   14.38    0.00    0.00    0.00    0.00   79.93
01:56:46 PM   24   10.00    0.00   11.38   37.59    0.00    0.00    0.00    0.00   41.03
01:56:46 PM   25    8.87    0.00   10.24   36.86    0.00    0.00    0.00    0.00   44.03
01:56:46 PM   26    9.34    0.00   10.38   28.72    0.00    0.00    0.00    0.00   51.56
01:56:46 PM   27    5.82    0.00    8.90   32.19    0.00    0.00    0.00    0.00   53.08
01:56:46 PM   28    4.08    0.00    4.42   30.27    0.00    0.00    0.00    0.00   61.22
01:56:46 PM   29    4.36    0.00    5.03   21.81    0.00    0.00    0.00    0.00   68.79
01:56:46 PM   30    4.41    0.00    3.73   25.42    0.00    0.00    0.00    0.00   66.44
01:56:46 PM   31    2.03    0.00    3.04   17.91    0.00    0.00    0.00    0.00   77.03

01:56:46 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:56:49 PM  all   10.92    0.00    9.08   15.50    0.00    0.05    0.00    0.00   64.45
01:56:49 PM    0   33.46    0.00   24.06   16.92    0.00    0.00    0.00    0.00   25.56
01:56:49 PM    1   11.67    0.00   18.67   21.33    0.00    1.00    0.00    0.00   47.33
01:56:49 PM    2   10.44    0.00   13.80   15.82    0.00    0.67    0.00    0.00   59.26
01:56:49 PM    3   19.45    0.00   10.58   13.99    0.00    0.00    0.00    0.00   55.97
01:56:49 PM    4   11.19    0.00    7.12   13.56    0.00    0.00    0.00    0.00   68.14
01:56:49 PM    5    9.09    0.00    6.40   13.47    0.00    0.00    0.00    0.00   71.04
01:56:49 PM    6    8.05    0.00    6.38   13.76    0.00    0.00    0.00    0.00   71.81
01:56:49 PM    7    9.09    0.00    5.05   12.79    0.00    0.00    0.00    0.00   73.06
01:56:49 PM    8   16.67    0.00   15.31   17.69    0.00    0.00    0.00    0.00   50.34
01:56:49 PM    9   16.67    0.00   15.65   17.35    0.00    0.00    0.00    0.00   50.34
01:56:49 PM   10   11.11    0.00    9.43   16.84    0.00    0.00    0.00    0.00   62.63
01:56:49 PM   11   12.54    0.00   10.17   17.63    0.00    0.00    0.00    0.00   59.66
01:56:49 PM   12   12.08    0.00    9.40   15.77    0.00    0.00    0.00    0.00   62.75
01:56:49 PM   13   10.40    0.00    8.72   17.11    0.00    0.00    0.00    0.00   63.76
01:56:49 PM   14    9.09    0.00    7.07   16.16    0.00    0.00    0.00    0.00   67.68
01:56:49 PM   15    8.31    0.00    6.98   15.61    0.00    0.00    0.00    0.00   69.10
01:56:49 PM   16   22.41    0.00   13.79   16.55    0.00    0.00    0.00    0.00   47.24
01:56:49 PM   17   16.27    0.00   10.51   15.93    0.00    0.00    0.00    0.00   57.29
01:56:49 PM   18   14.53    0.00   12.16   13.51    0.00    0.00    0.00    0.00   59.80
01:56:49 PM   19    6.73    0.00    4.71   13.13    0.00    0.00    0.00    0.00   75.42
01:56:49 PM   20    6.73    0.00    4.38   14.48    0.00    0.00    0.00    0.00   74.41
01:56:49 PM   21    6.40    0.00    3.70   13.80    0.00    0.00    0.00    0.00   76.09
01:56:49 PM   22    6.31    0.00    4.32   13.95    0.00    0.00    0.00    0.00   75.42
01:56:49 PM   23    5.67    0.00    3.67   14.00    0.00    0.00    0.00    0.00   76.67
01:56:49 PM   24    8.14    0.00    9.49   15.59    0.00    0.00    0.00    0.00   66.78
01:56:49 PM   25    8.78    0.00   10.14   15.88    0.00    0.00    0.00    0.00   65.20
01:56:49 PM   26    8.05    0.00    8.05   16.11    0.00    0.00    0.00    0.00   67.79
01:56:49 PM   27    7.82    0.00   10.54   15.99    0.00    0.00    0.00    0.00   65.65
01:56:49 PM   28    7.07    0.00    4.71   16.16    0.00    0.00    0.00    0.00   72.05
01:56:49 PM   29    6.40    0.00    7.07   13.13    0.00    0.00    0.00    0.00   73.40
01:56:49 PM   30    6.10    0.00    6.78   15.25    0.00    0.00    0.00    0.00   71.86
